;name;phones;mails;address;company;people;inn
5120;aovm.ru/degtyarnyj-pereulok;84955518328;;Москва, улица Малая	Москва, улица Петровка	Москва, улица Большая	Москва, улица Гашека;;;
5121;youtube.com/channel/ucdhrffcl9ubrd5jdumqbkrw;;;;;;
5122;wa.me/79119630600;89119630600;;;;;
5123;viber.click/79119630600;;;;;;
5124;youtube.com/channel/uctzjie3oyd2bjhomb-r7mqw;;;;;;
5125;vk.com/spilimvse;;;;;;
5126;vk.com/public184740804;88129959515;;;;;
5127;vk.com/avenuensk54;89994484695,80000001047;;;;;
5128;youtube.com/channel/ucemlvbc9dy2aco1htnvymrg;;;;;;
5129;wa.me/79389991192;89389991192;;;;;
5130;aovm.ru/polyarnaya-ulica;84955518328;;Москва, улица Молодцова;;;
5131;vk.com/an_muza;89212413354,80008921241,89212459954;;;;;
5132;vk.com/club20290741;89212413354,80008921241,89212459954;;;;;
5133;vk.com/public174933881;89115511996;;;;;
5134;t.me/kupidom2010;;;;;;
5135;wa.me/79175095900;89175095900;;;;;
5136;vk.com/club214691959;;;;;;
5137;t.me/dubrovindc;;;;;;
5138;vk.com/dubrovindc;83432201770;dubrovin-arenda@dubrovin-office.ru;;;;
5139;viber.click/79126107070;;;;;;
5140;wa.me/79126107070;89126107070;;;;;
5141;vk.com/club68008707;;731927@mail.ru;Киров, ул. Профсоюзная;;;
5142;vk.com/n_terem;;731927@mail.ru;Киров, ул. Профсоюзная;;;
5143;youtube.com/channel/ucygfo4f1fd1gwuy3n-k146w;;;;;;
5144;youtube.com/channel/ucezotpdyrbl42syul0zxr8q;;;;;;
5145;vk.com/proektcomspb;88124679909;;;;;
5146;ok.ru/group/70000000582658;;;;;;
5147;vk.com/public215781698;84994818888;;;;;
5148;wa.me/79853644412;89853644412;;;;;
5149;aovm.ru/1-ya-radiatorskaya-ulica;84955518328;;Москва, улица Адмирала	Москва, улица Космонавта;;;
5150;vk.com/vtregubov;;;;;;
5151;aovm.ru/1-ya-boevskaya-ulica;84955518328;;Москва, улица Короленко;;;
5152;wa.me/79037214827;;;;;;
5153;vk.com/club94073754;87633304272,84951152020;;Александровка, ул. Александра;;;
5154;youtube.com/channel/ucrmpni7_uoqlbmutpfpslgg;;;;;;
5155;vk.com/annds;89217335718,89115053377;;;;;
5156;wa.me/79103214450;89103214450;;;;;
5157;t.me/+7;;;;;;
5158;viber.click/79103214450;;;;;;
5159;vk.com/club169048336;;;;;;
5160;vk.com/sntauto2;89774650651,84991364040,89254664349,89253465242,89260078191,84951507793,89006590737;info3465242@yandex.ru;;;;
5161;vk.com/goskadastr;88007073443;;;;;
5162;viber.click/89161533443;;;;;;
5163;wa.me/89161533443;89161533443;;;;;
5164;ok.ru/group/54306597109865;;;;;;
5165;aovm.ru/9-ya-nalogovaya;84955518328;;Москва, улица Покровка	Москва, улица Станиславского	Москва, улица Сергия	Москва, улица Земляной;;;
5166;aovm.ru/2-j-dobryninskij-pereulok;84955518328;;Москва, улица Шаболовка	Москва, улица Большая	Москва, улица Малая	Москва, улица Коровий	Москва, улица Крымский	Москва, улица Щипок;;;
5167;vk.com/gzt72;;;Тюмень, ул.Герцена;;;
5168;ok.ru/group/59708999991319;;;;;;
5169;vk.com/id4812024;;;;;;
5170;youtube.com/watch?v=6fiiujmpoam;;;;;;
5171;viber.click/79882375353;;;;;;
5172;wa.me/79882375353;89882375353;;;;;
5173;t.me/salesrealty;;;;;;
5174;vk.com/perezd_na_ug;;;;;;
5175;aovm.ru/ulica-luzhniki;84955518328;;Москва, улица Лужники;;;
5176;t.me/+79650126777;89650126777;;;;;
5177;viber.click/79650126777;;;;;;
5178;wa.me/79650126777;89650126777;;;;;
5179;wa.me/79811532696;;;;;;
5180;vk.com/century21_ru;84959812121;;;;;
5181;t.me/sharipova_ir;;;;;;
5182;viber.click/79059591595;;;;;;
5183;youtube.com/channel/uct4mqavnwplk5a_-v__rjrg;;;;;;
5184;vk.com/i.r.sharipova;89059591595;sharip0va.irina@yandex.ru;;;;
5185;wa.me/79059591595;;;;;;
5186;youtube.com/channel/ucrf6gzbdqyo9cirsmhdh2dw;;;;;;
5187;t.me/+79284649909;89284649909;;;;;
5188;viber.click/79284649909;;;;;;
5189;wa.me/79284649909;89284649909;;;;;
5190;dnp-yagodnoe.ru/baryshevo;89112488326,89112829884,89219622116;282-98-84Электропочтаvbolshu@mail.ru,vbolshu@mail.ru;;;;
5191;vk.com/tochnolife;88612040507,88612043983;;Краснодар, ул. Мачуги;;;
5192;youtube.com/channel/uc3b383y1oawqufivvmlzxfa;;;;;;
5193;t.me/+79118210909;89118210909;;;;;
5194;vk.com/club218303546;89118210909;;;;;
5195;wa.me/79118210909;89118210909;;;;;
5196;wa.me/79037727572;89037727572;;;;;
5197;viber.click/79202291854;;;;;;
5198;wa.me/79202291854;89202291854;;;;;
5199;t.me/gorki67;;;;;;
5200;wa.me/79164650630;89164650630;;;;;
5201;t.me/uchastki_spb;;;;;;
5202;vk.com/ladoga_village;88126158581;;;;;
5203;wa.me/78125655046;88125655046;;;;;
5204;aovm.ru/ulica-fotievoj;84955518328;;Москва, улица Панфёрова	Москва, улица Дмитрия	Москва, улица Вавилова;;;
5205;vk.com/club168787313;;;Москва, ул. Родниковая;;;
5206;aovm.ru/ulica-shabolovka;84955518328;;Москва, улица Шухова	Москва, улица Шаболовка	Москва, улица Большая	Москва, улица Малая	Москва, улица Коровий	Москва, улица Орджоникидзе;;;
5207;youtube.com/watch?v=6yepjub8dze;;;;;;
5208;youtube.com/channel/ucz-_pjevioirpopek1lqruq;;;;;;
5209;wa.me/79169393637;89169393637;;;;;
5210;vk.com/snt_rassvet;;;;;;
5211;ok.ru/dsk.vrn;;;;;;
5212;wa.me/74872585110;84872585110;;;;;
5213;aovm.ru/2-ya-baumanskaya-ulica;84955518328;;Москва, улица Радио;;;
5214;aovm.ru/1-ya-karacharovskaya-ulica;84955518328;;Москва, улица Коновалова	Москва, улица Плеханова;;;
5215;aovm.ru/kronshtadtskij-bulvar;84955518328;;Москва, улица Адмирала;;;
5216;promspecstroi.ru/proekty/ul-9-yanvarya;84732120007,89009269899,89525497395,88007758686,89802432087;escrow@domrf.ru,info@promspecstroi.ru,pss-vrn@mail.ru;Воронеж, ул. Латненская	Семилуки, улица Транспортная	Семилуки, улица Ленина	Семилуки, улица Чапаева	Семилуки, ул. Дзержинского;;;7725038124
5217;belbeton.ru/real-estate/construction/buildings/zhk_na_nekrasova;88001003110;;Белгород, ул. Садовая	Белгород, ул.Лермонтова	Белгород, ул. Дзержинского;;;
5218;aovm.ru/3-ya-peschanaya-ulica;84955518328;;Москва, улица Авиаконструктора	Москва, улица Викторенко	Москва, улица Маршала	Москва, улица Алабяна	Москва, улица Зорге;;;
5219;ok.ru/group/61605609209943;;;;;;
5220;vk.com/public184806343;;;;;;
5221;t.me/mk_kadastr;;;;МЕЖЕВАЯ КОМПАНИЯ КАДАСТР;;
5222;wa.me/73952562429;;;;;;
5223;vk.com/mk_kadastr;83952562429;;;МЕЖЕВАЯ КОМПАНИЯ КАДАСТР;;
5224;ok.ru/group/64237996474592;;;;;;
5225;vk.com/psfondru;89914470015,83833092309;zvekova.mn@psfond.ru;;;;
5226;youtube.com/channel/uccyrtbe85iofm4eirjwcaaw;;;;;;
5227;vk.com/pmd_ru;83422159589;secretar@pm-d.ru;;;;
5228;aovm.ru/5-j-novopodmoskovnyj-pereulok;84955518328;;Москва, улица Зои	Москва, улица Клары	Москва, улица Адмирала	Москва, улица Космонавта;;;
5229;youtube.com/channel/ucek4dy3hbpl7veovo_owhza;;;;;;
5230;t.me/megapolis16;;;;;;
5231;viber.click/79282795077;;;;;;
5232;vk.com/megapolis.baza.nedvizimosti;88632701760;;;;;
5233;wa.me/79282795077;89282795077;;;;;
5234;t.me/newland40;;;;;;
5235;taplink.cc/novostroyki.anapa;;;;;;
5236;wa.me/89178878951;89178878951;;;;;
5237;vk.com/club97999682;;;;;;
5238;vk.com/leto.estate;84951201248;;;;;
5239;vk.com/thefoodhubgroup;89067282801;;;;;
5240;wa.me/79067282801;;;;;;
5241;youtube.com/channel/uc9ufvcmzsw8xj6fzqciqpxq;;;;;;
5242;vk.com/novyigorodru;89208884811,89208814933,88005115374;recruiter@novyigorod.ru;Обнинск, ул. Славского;;;
5243;ok.ru/group/53167009693790/?roistat=ok;;;;;;
5244;youtube.com/channel/uc-dqyonpfuxj7aiq_l3ercw;;;;;;
5245;vk.com/zhk_tri_kapitana_v_sochi;;;;;;
5246;viber.click/79271530050;;;;;;
5247;wa.me/79271530050;89271530050;;;;;
5248;aovm.ru/bolshoj-volokolamskij-proezd;84955518328;;Москва, улица Панфилова	Москва, улица Врубеля	Москва, улица Маршала	Москва, улица Сурикова;;;
5249;ok.ru/raiip62;;;;;;
5250;wa.me/79109002828;89109002828;;;;;
5251;viber.click/79109002828;;;;;;
5252;vk.com/tehplan62;89810778700;;Скопин, ул. Ленина	Рязань, ул. Свободы;;;
5253;youtube.com/channel/uc3svgmyr91z0qmkytkmygpg;;;;;;
5254;aovm.ru/donskaya-ulica;84955518328;;Москва, улица Шухова	Москва, улица Шаболовка	Москва, улица Большая	Москва, улица Малая	Москва, улица Коровий	Москва, улица Орджоникидзе	Москва, улица Крымский;;;
5255;vk.com/good.day11;89635568009;;;;;
5256;vk.com/realty_ptz;89602101018;;;;;
5257;vk.com/krbik;89128625768;;;;;
5258;aovm.ru/1-j-kadashyovskij-pereulok;84955518328;;Москва, улица Знаменка	Москва, улица Большая;;;
5259;wa.me/79869010205;89869010205;;;;;
5260;vk.com/arenda_cre;;;;;;
5261;wa.me/79689668899;89689668899;;;;;
5262;t.me/cityretreat_sport_spa;;;;;;
5263;wa.me/79257252365;89257252365;;;;;
5264;wa.me/78126799709;;;;;;
5265;youtube.com/channel/ucqqy6lwxjdwmeaxytr--vhw?view_as=subscriber;;;;;;
5266;youtube.com/channel/ucggzojjxqsz4207npxiq4_g;;;;;;
5267;wa.me/89043194999;89043194999;;;;;
5268;vk.com/rska8;;;;;;
5269;viber.click/89043194999;;;;;;
5270;t.me/freedommk54;;;Новосибирск, ул. Добролюбова;;;
5271;ok.ru/group/70000001464937;;;;;;
5272;vk.com/public217856240;83833156124;;;;;
5273;youtube.com/channel/ucycgkkmgqp_rdvjzv112dtq;;;;;;
5274;wa.me/97142154866;;;;;;
5275;aovm.ru/ulica-efremova;84955518328;;Москва, улица Лужники	Москва, улица Льва;;;
5276;youtube.com/channel/uc87txhhwdsfyvpyog2fz96q;;;;;;
5277;ok.ru/group/52610926379227;;;;;;
5278;viber.click/89201510011;;;;;;
5279;vk.com/antitanru;89040249265,89201510011;;;;;
5280;wa.me/79201510011;89201510011;;;;;
5281;vk.com/akvilon_group;88124457736;;;;;
5282;youtube.com/channel/uc9stwrw7bjppwhwt8stcgdg;;;;;;
5283;aovm.ru/voroncovskij-pereulok;84955518328;;Москва, улица Александра	Москва, улица Большие;;;
5284;vk.com/vologdarenda;89115343476,89535087504;karat.35@yandex.ru;;;;
5285;viber.click/79780716277;;;;;;
5286;wa.me/79780716277;89780716277;;;;;
5287;youtube.com/channel/uciwmv83trvetrixvt48kfda?view_as=subscriber;;;;;;
5288;t.me/aistgroupsochi;;;;;;
5289;youtube.com/channel/uciwmv83trvetrixvt48kfda;;;;;;
5290;wa.me/79128050363;89128050363;;;;;
5291;t.me/f5041;;;;;;
5292;wa.me/79384430912;89384430912;;;;;
5293;viber.click/79522424884;;;;;;
5294;vk.com/estate.invest;88129846530,89522424884;;;;;
5295;wa.me/79522424884;89522424884;;;;;
5296;youtube.com/channel/uc1baxt2g-m6y79t38khbpig;;;;;;
5297;vk.com/okunkul;89120338888;;;;;
5298;t.me/infocentr7;89786164251;;;;;
5299;t.me/unimws;;;;;;
5300;youtube.com/channel/ucvhiocn1oz0nynayxch3k0g;;;;;;
5301;ok.ru/group/54051588800643;;;;;;
5302;vk.com/green_group_mgn;83519580210;;Светлый, ул. Еловая	Светлый, ул.Еловая;;;
5303;youtube.com/channel/uccfd6xn8enp0lntht5cefbw;;;;;;
5304;t.me/bauinvest;;;;;;
5305;vk.com/promobauinvest;88612051419;;;;;
5306;wa.me/79384013389;;;;;;
5307;wa.me/79060750100;89060750100;;;;;
5308;aovm.ru/zelyonyj-prospekt;84955518328;;Москва, улица Алексея	Москва, улица Молостовых;;;
5309;viber.click/79780749189;;;;;;
5310;wa.me/79780749189;89780749189;;;;;
5311;zemexpert.ru/kottedzhnye-poselki/kashirskoe/favorit;84956466131;info@zemexpert.ru;;;;
5312;skejs.ru;;E-mailin@ej-stroi.ru,sales@ej-stroi.ru;Чернышевск, ул. Первомайская	АдресЧита, ул. Балябина	Чита, ул. Балябина;;;
5313;youtube.com/channel/uchmx5bq0mw6hexetdxq1pha/featured;;;;;;
5314;vk.com/sevastopolstroy;89780043974,89785855430;;Севастополь, ул.Маячная	Севастополь, ул. Маячная;;;
5315;vk.com/kupidom52;89506127035,89524517939;;Бор, ул. Чугунова;;;
5316;viber.click/79517884761;;;;;;
5317;vk.com/realtor.kashurkina;89517884761;;;;;
5318;wa.me/79517884761;89517884761;;;;;
5319;vk.com/irkbti;;;Иркутск, ул. Сухэ;;;
5320;wa.me/74951252006;;;;;;
5321;t.me/awramets;;;;;;
5322;youtube.com/@arr_pro;;;;;;
5323;vk.com/franchise.arrpro;89600700314;;;;;
5324;rosinv.ru/krym-kontakty-otdeleniy;89788921768,89780691011,89782254345;68sevastopol@rosinv.ru,11sevastopol@rosinv.ru,45sevastopol@rosinv.ru;Севастополь, ул. Демидова;;;
5325;ok.ru/inkomnedvigimost;;;;;;
5326;vk.com/incom_realty;84953631010,84953631003;;;;;
5327;vk.com/mobti;84985688888;;;;;
5328;youtube.com/channel/uct_bwzzr-qqfw6_qd33eqoa;;;;;;
5329;vk.com/club205567463;;;;;;
5330;wa.me/79384649758;89384649758;;;;;
5331;ok.ru/obrezkaplo;;;;;;
5332;t.me/https;;;;;;
5333;vk.com/jagul;89128563658,89635405727,89821176366;;Балезино, ул. Ленина;;;
5334;wa.me/79108142326;89108142326;;;;;
5335;ok.ru/domanayuge;;;;;;
5336;viber.click/79180409494;;;;;;
5337;t.me/domanayuge;;;;;;
5338;vk.com/domanayuge;88002507075,89182954848,89180409494;;;;;
5339;vk.com/stroitelstvo_anapa;88002507075,89182954848,89180409494;pochta@domanayge.ru;;;;
5340;wa.me/79180409494;89180409494;;;;;
5341;youtube.com/domanayuge;;;;;;
5342;vk.com/yargilstroy76;;;Ярославль, ул. Ньютона	Ярославль, ул. Радищева;;;6037345001
5343;wa.me/79037249867;89037249867;;;;;
5344;youtube.com/channel/ucoyb_udd5n7pmsxopfn6zog;;;;;;
5345;vk.com/izm_park;84952369675;;;;;
5346;aovm.ru/novinskij-bulvar;84955518328;;Москва, улица Красная	Москва, улица Новый;;;
5347;vk.com/notraspb;89643314657;;;;;
5348;ok.ru/group/61701585633356;;;;;;
5349;t.me/notraspb;;;;;;
5350;wa.me/79992367594;;;;;;
5351;vk.com/romantika_domstroy/?utm_source=yandex.maps;83833181106,83832004050,83833181488;;;;;
5352;ok.ru/group/58924309610706;;;;;;
5353;vk.com/reidelmarket;89035222686;;;;;
5354;aovm.ru/ulica-prishvina;84955518328;;Москва, улица Пришвина	Москва, улица Плещеева;;;
5355;youtube.com/channel/uccs1awlr4gvjkaxjkk0edug;;;;;;
5356;ok.ru/ama.novostroyki;;;;;;
5357;ok.ru/group/55879817691219;;;;;;
5358;vk.com/ama_novostroyki;88003333758;;;;;
5359;vk.com/uksouznvk;;;;;;
5360;youtube.com/channel/uckdrzbrs8pdasevumxhbona;;;;;;
5361;vk.com/skyproperty_phuket;88469522882,88462778822,89126068383,89130607394,83432021315,89119812255,83422931072,89819786461,89295467367,89825037777,83912949389;office@skyproperty.ru,sales@skyproperty.ru;;;;
5362;aovm.ru/1-ya-ulica-8-marta;84955518328;;Москва, улица Юннатов	Москва, улица Черняховского;;;
5363;vk.com/expertrating;89833076817,83832580032;;;;;
5364;vk.com/skladone;88001001019,84951338660;;;;;
5365;wa.me/89250330101;89250330101;;;;;
5366;youtube.com/channel/uchs8h6sxddgc4jgd7xvyikw;;;;;;
5367;vk.com/pskdom;;;;;;
5368;t.me/kadpravo;;;;;;
5369;vk.com/kadastripravo;89250912121;;;;;
5370;wa.me/79857840018;89857840018;;;;;
5371;youtube.com/channel/ucuhco-oa7npoltt7qbg3v-q?view_as=subscriber;;;;;;
5372;ok.ru/citytrade;;;;;;
5373;viber.click/79039495791;;;;;;
5374;ok.ru/group/54374708281430;;;;;;
5375;vk.com/citytradebrn;;;;;;
5376;wa.me/79039495791;89039495791;;;;;
5377;ok.ru/group/55637598273661;;;;;;
5378;vk.com/no_frgsrb;;;;;;
5379;vk.com/club_home_nvrsk;;;;;;
5380;youtube.com/channel/ucps5tqbdzbzndenw-edvela;;;;;;
5381;viber.click/89268280495;;;;;;
5382;wa.me/79372182704;;;;;;
5383;vk.com/anmiliant;89277149935;;;;;
5384;t.me/fidail24;;;;;;
5385;viber.click/79372182704;;;;;;
5386;vk.link/anapaislife;89261479966,89298477181;;;;;
5387;t.me/+79261479966;89261479966;;;;;
5388;vk.com/anapaislife;89261479966;;;;;
5389;wa.me/79261479966;;;;;;
5390;zem-delo.ru/dachnyeposelki/poselki/semeynyy-park;;;Москва, ул. Александра;;;
5391;t.me/alega11;;;;;;
5392;viber.click/79128630093;;;;;;
5393;vk.com/alega11;;;;;;
5394;vk.com/rielcentr;89087174589,89042715135,89048614235;;;;;
5395;wa.me/79128630093;89128630093;;;;;
5396;viber.click/79788580000;;;;;;
5397;t.me/lionalushta;;;;;;
5398;wa.me/79788580000;;;;;;
5399;vk.com/rybicy;89215787533,89052042222;;;;;
5400;viber.click/79186770005;;;;;;
5401;wa.me/79186770005;89186770005;;;;;
5402;youtube.com/channel/ucsem5apfpg1ienhy_bjqd5q?feature=emb_ch_name_ex;;;;;;
5403;youtube.com/watch?v=txg2p4usews;;;;;;
5404;aovm.ru/sadovaya-chernogryazskaya-ulica;84955518328;;Москва, улица Покровка	Москва, улица Земляной;;;
5405;ok.ru/group/60682509025372;;;;;;
5406;vk.com/comfort_villa;84012509072;;;;;
5407;t.me/comfortvillagebot;;;;;;
5408;wa.me/79114609072;89114609072;;;;;
5409;viber.click/79114609072;;;;;;
5410;vk.com/daura_krd;88612418855,89882418855;;Краснодар, ул. Красных;;;
5411;t.me/bizparkrent_bot;;;;;;
5412;youtube.com/channel/uc2rfeerd4rftixh8be78mdg;;;;;;
5413;vk.com/praktik.work;88003333845;;;;;
5414;t.me/praktikworkbot;;;;;;
5415;wa.me/79183820000;;;;;;
5416;t.me/ofis_prodazh;;;;;;
5417;youtube.com/channel/ucpsbwdbk3dzpwmaoxnfrkcq;;;;;;
5418;aovm.ru/bolshoj-poluyaroslavskij-pereulok;84955518328;;Москва, улица Сергия	Москва, улица Станиславского	Москва, улица Земляной;;;
